id,name
C09098,"['Canthin-6-one', '6H-Indolo(3,2,1-de)(1,5)naphthyridin-6-one']"
C09099,"['Naringenin 7-O-beta-D-glucoside', 'Prunin']"
C09100,['Caracurine V']
C09101,['Gnididilatin']
C09102,['Gniditrin']
C09103,"['Grayanotoxin I', 'Rhodotoxine']"
C09104,['Hallactone A']
C09105,['Hallactone B']
C09106,['Carapanaubine']
C09107,['Catharanthine']
C09108,['Huratoxin']
C09109,['Hymatoxin A']
C09110,['Ineketone']
C09111,"['Inflexin', '3beta,11beta-Diacetoxy-1alpha-hydroxykaura-16-ene-6,15-dione']"
C09112,['Ingenol']
C09113,"['Ingenol 3,20-dibenzoate']"
C09114,['Inumakilactone A glycoside']
C09115,['Isodomedin']
C09116,['Archangelicin']
C09117,['Isodonal']
C09118,['Isopimaric acid']
C09119,['Jatrophatrione']
C09120,['Jatrophone']
C09121,['Jodrellin A']
C09122,['Kansuinine B']
C09123,['Athamantin']
C09124,['2-Ketoepimanool']
C09125,['Lathyrol']
C09126,"['Genistin', 'Genistein 7-O-beta-D-glucoside']"
C09127,['Mancinellin']
C09128,['Marrubiin']
C09129,['Catharine']
C09130,['Ceceline']
C09131,['Chanoclavine-I']
C09132,['Mascaroside']
C09133,['(-)-Chimonanthine']
C09134,['Mezerein']
C09135,['Montanin']
C09136,['Montanin A']
C09137,['Montanol']
C09138,['Nagilactone C']
C09139,"['Coronaridine', '(-)-Coronaridine']"
C09140,"['Neocembrene', 'Cembrene A', '(R)-Cembrene A', '(1E,5E,9E,12R)-1,5,9-Trimethyl-12-(propan-2-en-2-yl)cyclotetradeca-1,5,9-triene']"
C09141,['Byakangelicin']
C09142,['Cryptolepine']
C09143,"['Pedilstatin', '12-O-2Z,4E-Octadienoyl-4-deoxyphorbol 13-acetate']"
C09144,"['C-Curarine', 'C-Curarine I']"
C09145,['Ophiobolin A']
C09146,"['Eburnamine', '(-)-Eburnamine', '(14alpha)-14,15-Dihydroeburnamenin-14-ol']"
C09147,['Calanolide A']
C09148,['Oryzalexin A']
C09149,"['Eburnamonine', 'Vinburnine']"
C09150,['17-Oxogrindelic acid']
C09151,['Palmarin']
C09152,['Echitamine']
C09153,"['12-O-Palmitoyl-16-hydroxyphorbol 13-acetate', 'Croton factor F1']"
C09154,['Ellipticine']
C09155,['Phorbol']
C09156,['Epivoacorine']
C09157,['Phorbol 12-tiglate 13-decanoate']
C09158,['Calophyllolide']
C09159,"['(+)-Pimaric acid', 'Dextropimaric acid']"
C09160,"['Ergine', 'Lysergamide']"
C09161,"['Pimelea factor P2', 'Daphnopsis factor R1']"
C09162,['Ergocornine']
C09163,['Pisiferic acid']
C09164,['Ergocristine']
C09165,"['Chalepensin', '3-(alpha,alpha-Dimethylallyl)psoralen']"
C09166,['Plaunol B']
C09167,['Ergosine']
C09168,['Plaunol D']
C09169,"['Pleuromutilin', 'Pleuromulin']"
C09170,"['Eseramine', '(3aS-cis)-3,3a,8,8a-Tetrahydro-N,3a,8-trimethyl-5-[[(methylamino)carbonyl]oxy]-pyrrolo[2,3-b]indole-1(2H)-carboxamide']"
C09171,['Podocarpic acid']
C09172,['Podolactone B']
C09173,['Podolide']
C09174,['Ponalactone A']
C09175,['Portulal']
C09176,['Eseridine']
C09177,['Premarrubiin']
C09178,['Resiniferonol']
C09179,"['Resiniferatoxin', 'RTX']"
C09180,['Rhodojaponin IV']
C09181,['Chartreusin']
C09182,['Royleanone']
C09183,"['Sclareol', '(13R)-Labd-14-ene-8alpha,13-diol']"
C09184,['Shikodonin']
C09185,['Simplexin']
C09186,['Sorgolactone']
C09187,['Evodiamine']
C09188,['Spruceanol']
C09189,['Stevioside']
C09190,['Strigol']
C09191,['Fruticosonine']
C09192,['Synaptolepis factor K1']
C09193,['Gabunamine']
C09194,['Taxodione']
C09195,['Gabunine']
C09196,"['Taxodone', '6,11-Dihydroxyabieta-7,9(11),13-trien-12-one']"
C09197,"['Geissoschizoline', '(16alpha)-Curan-17-ol']"
C09198,"['Terpenoid EA-I', 'Excoecariatoxin', '22,23,24,25-Tetradehydro-simplexin']"
C09200,['Geissospermine']
C09201,['Tinyatoxin']
C09202,"['Tripdiolide', 'Triptodiolide']"
C09203,['Gelsemicine']
C09204,['Triptolide']
C09205,['Zoapatanol']
C09206,['Cichoriin']
C09207,['Gelsemine']
C09208,['Haplophytine']
C09209,['Harman']
C09210,"['(-)-Columbianetin', '(R)-Columbianetin']"
C09211,['Hodgkinsine']
C09212,['11-Hydroxycanthin-6-one']
C09213,"['Hypaphorine', 'Lenticin']"
C09214,['Ibogaine']
C09215,['Ibogamine']
C09216,['Daphnoretin']
C09217,['Isoajmaline']
C09218,"['Leurosidine', 'Vinrosidine']"
C09219,"['Leurosine', 'Vinleurosine']"
C09220,"['Mahanimbine', '(+)-3,11-Dihydro-3,5-dimethyl-3-(4-methyl-3-pentenyl)pyrano[3,2-a]carbazole']"
C09221,['Melosatin A']
C09222,['Melosatin B']
C09223,['Mesembrenone']
C09224,['Mesembrine']
C09225,['Mesembrinol']
C09226,['Mitragynine']
C09227,['Mitraphylline']
C09228,"['Murrayanine', '9H-Carbazole-3-carboxaldehyde, 1-methoxy-']"
C09229,"['Ochrolifuanine A', '16-[(1R)-2,3,4,9-Tetrahydro-1H-pyrido[3,4-b]indol-1-yl]-17-norcorynan']"
C09230,['Olivacine']
C09231,['Perlolyrine']
C09232,['Physovenine']
C09233,['Psychotridine']
C09234,['Quadrigemine A']
C09235,"['(-)-Quebrachamine', 'Quebrachamine']"
C09236,"['Rhyncophylline', 'Rhynchophylline']"
C09237,['Roxburghine B']
C09238,"['Rutaecarpine', 'Rutecarpine']"
C09239,['Sarpagine']
C09240,['Sempervirine']
C09241,['Serpentine']
C09242,['Tabernamine']
C09243,['Tetrahydroharmine']
C09244,['Tabersonine']
C09245,['Thienodolin']
C09246,"['C-Toxiferine I', 'Toxiferine I']"
C09247,['Trichotomine']
C09248,['Tubulosine']
C09249,['Usambarensine']
C09250,['Usambarine']
C09251,['Vincamine']
C09252,"['Voacamine', 'Methyl-12-methoxy-13-(17-methoxy-17-oxovobasan-3alpha-yl)ibogamine-18-carboxylate']"
C09253,['Vobasine']
C09254,['Vobtusine']
C09255,['Vomicine']
C09256,['Yohimbine']
C09257,['Decuroside III']
C09258,['Decursin']
C09259,['Decursinol']
C09260,['Dihydrosamidin']
C09261,['Disenecionyl cis-khellactone']
C09262,"[""(3'R,4'R)-3'-Epoxyangeloyloxy-4'-acetoxy-3',4'-dihydroseselin""]"
C09263,"['Esculetin', 'Aesculetin']"
C09264,"['Esculin', 'Esculoside']"
C09265,"['Fraxetin', '7,8-Dihydroxy-6-methoxy-2H-chromen-2-one']"
C09266,['Fraxin']
C09267,['Heliettin']
C09268,"['Herniarin', '7-Methoxycoumarin']"
C09269,['Imperatorin']
C09270,['Isosamidin']
C09271,['Leptodactylone']
C09272,['Libanorin']
C09273,"['Luvangetin', ""10-Methoxy-8,8-dimethyl-2H,8H-benzo[1,2-b:5,4-b']dipyran-2-one""]"
C09274,['Tabernanthine']
C09275,['Mammeisin']
C09276,"['Marmesin', '(+)-Marmesin', '(S)-2-(2-Hydroxypropan-2-yl)-2,3-dihydro-7H-furo[3,2-g]chromen-7-one']"
C09277,['Micromelin']
C09278,"['Nodakenetin', '(-)-Marmesin']"
C09279,['Nodakenin']
C09280,['Osthol']
C09281,['Ostruthin']
C09282,['Oxypeucedanin']
C09283,['Peucedanin']
C09284,['Peucenidin']
C09285,['Pimpinellin']
C09286,['Absinthin']
C09287,['Achillin']
C09288,"['Acroptilin', 'Chlorohyssopifolin C']"
C09289,['Alantolactone']
C09290,['Alatolide']
C09291,['Amaralin']
C09292,"['Ambrosin', '6beta-Hydroxy-4-oxo-10alphaH-ambrosa-2,11(13)-dien-12-oic acid gamma-lactone']"
C09293,"['Angustibalin', 'Helenalin 6-acetate']"
C09294,['Anisatin']
C09295,['Arbusculin A']
C09296,['Archangelolide']
C09297,['Arctiopicrin']
C09298,['Arctolide']
C09299,"['Arnicolide A', 'Dihydrohelenalin acatate']"
C09300,['Aromaticin']
C09301,['Artabsin']
C09302,"['Artecanin', 'Chrysartemin B']"
C09303,['Arteglasin A']
C09304,['Artemisiifolin']
C09305,"['Psoralen', 'Ficusin', '7H-Furo[3,2-g]chromen-7-one']"
C09306,['Sulfur dioxide']
C09307,['Pteryxin']
C09308,['Rutamarin']
C09309,['Rutarin']
C09310,['Samidin']
C09311,"['Scoparone', '6,7-Dimethoxycoumarin']"
C09312,['Seselin']
C09313,"['5,6,7-Trimethoxycoumarin']"
C09314,"['Trioxsalen', 'Trioxysalen', ""4,8,5'-Trimethylpsoralen""]"
C09315,"['Umbelliferone', '7-Hydroxycoumarin']"
C09316,"['Visnadin', 'Visnadine']"
C09317,['Xanthyletin']
C09318,['Abyssinone I']
C09319,['Abyssinone V']
C09320,"['Afzelechin', ""3,5,7,4'-Tetrahydroxyflavan""]"
C09321,"[""2'-Hydroxychalcone""]"
C09322,"['Actinodaphnine', 'Actinodaphine']"
C09323,['Adiantifoline']
C09324,['(+)-Adlumine']
C09325,['Aknadicine']
C09326,['Alamarine']
C09327,['Alangicine']
C09328,['Alangimarckine']
C09329,['Alangimarine']
C09330,['Alangiside']
C09331,['Alpinine']
C09332,"['THF-L-glutamate', 'Tetrahydropteroyldiglutamate', '(6S)-H4PteGlu2']"
C09333,['Amurensine']
C09334,['Amurine']
C09335,['Ancistrocladine']
C09336,['Angoline']
C09337,['Ankorine']
C09338,"['Annolobine', 'Anolobine']"
C09339,"['(-)-Annonaine', 'Anonaine']"
C09340,['(-)-Apoglaziovine']
C09341,"['(-)-Argemonine', 'Argemonine']"
C09342,['Armepavine']
C09343,['Atheroline']
C09344,['Artemisin']
C09345,['Artemorin']
C09346,['Autumnolide']
C09347,['Atherospermidine']
C09348,"['6,7-Dimethoxyisoquinoline', 'Backebergine']"
C09349,['Baileyin']
C09350,['Bakkenolide A']
C09351,['Budlein A']
C09352,"['(+)-Bebeerine', 'Bebeerine']"
C09353,['Calaxin']
C09354,['Canin']
C09355,['Chamissonin']
C09356,['Chamissonin diacetate']
C09357,['Berbamine']
C09358,['Chlorochrymorin']
C09359,['Chlorohyssopifolin A']
C09360,['Berberastine']
C09361,['Chromolaenide']
C09362,['Cnicin']
C09363,['Conchosin A']
C09364,['Bicuculline']
C09365,['Boldine']
C09366,['Bracteoline']
C09367,['Bulbocapnine']
C09368,"['(-)-Caaverine', 'Noraporphin-1-ol, 2-methoxy-']"
C09369,['Calafatimine']
C09370,['Cancentrine']
C09371,['Capaurine']
C09372,"['Capnoidine', '(-)-Adlumidine']"
C09373,['Conchosin B']
C09374,"['Confertiflorin', '(+)-Confertiflorin']"
C09375,"['Carnegine', '(+/-)-Carnegine']"
C09376,['Confertifolin']
C09377,['Caseadine']
C09378,['Confertin']
C09379,['Coriamyrtin']
C09380,"['Cassythine', 'Cassyfiline']"
C09381,['Coronopilin']
C09382,"['Costunolide', '(+)-Costunolide']"
C09383,['alpha-Cyclocostunolide']
C09384,['beta-Cyclocostunolide']
C09385,['Cynaropicrin']
C09386,['Damsin']
C09387,['Dehydrocostus lactone']
C09388,['Deoxyelephantopin']
C09389,['(+)-Cassythicine']
C09390,['Cephaeline']
C09391,['Cepharanthine']
C09392,['8-Deoxylactucin']
C09393,['Corpaine']
C09394,"['Desacetoxymatricarin', 'Leucodin']"
C09395,['Deacetyleupaserrin']
C09396,['Dihydrogriesenin']
C09397,['Dihydromikanolide']
C09398,['Cularicine']
C09399,['Drimenin']
C09400,['Cularidine']
C09401,['Eleganin']
C09402,['Elephantin']
C09403,['Elephantopin']
C09404,['Encelin']
C09405,['Enhydrin']
C09406,['Eremanthin']
C09407,"['Eremantholide A', 'Eremantholide']"
C09408,['Eremofrullanolide']
C09409,['Eremophilenolide']
C09410,['Cularimine']
C09411,['Cularine']
C09412,['Erioflorin acetate']
C09413,['Erioflorin methacrylate']
C09414,['Eriolangin']
C09415,['Daphnandrine']
C09416,['Eupachlorin']
C09417,['Eupachlorin acetate']
C09418,['Daphnoline']
C09419,['Dauricine']
C09420,['Emetamine']
C09421,['Emetine']
C09422,['Erysonine']
C09423,['Erysotrine']
C09424,['Erythratidine']
C09425,['Eupachloroxin']
C09426,"['Eschscholtzidine', '(5S)-5,6,11,12-Tetrahydro-8,9-dimethoxy-14-methyl-benzo[5,6]cycloocta[1,2-f]-1,3-benzodioxol-5,11-imine']"
C09427,['Eupacunin']
C09428,['Eupacunolin']
C09429,['Eupacunoxin']
C09430,['Fagaridine']
C09431,['Eupaformonin']
C09432,['Eupaformosanin']
C09433,['Eupahyssopin']
C09434,['Euparotin']
C09435,['Euparotin acetate']
C09436,['Eupaserrin']
C09437,['Eupatocunin']
C09438,['Fagaronine']
C09439,['Eupatocunoxin']
C09440,['Eupatolide']
C09441,['Fetidine']
C09442,['Eupatoriopicrin']
C09443,['Eupatoroxin']
C09444,['Fumaricine']
C09445,['Gigantine']
C09446,['Glaucine']
C09447,['10-epi-Eupatoroxin']
C09448,['Eupatundin']
C09449,['Euponin']
C09450,['Farinosin']
C09451,['Fastigilin B']
C09452,['Fastigilin C']
C09453,['Florilenalin']
C09454,['Frullanolide']
C09455,['Gaillardin']
C09456,['Geigerin']
C09457,['Glaziovine']
C09458,['Gyrocarpine']
C09459,['Hasubanonine']
C09460,['Heliamine']
C09461,['Hernandezine']
C09462,['(-)-alpha-Hydrastine']
C09463,['Glaucolide A']
C09464,['Ipecoside']
C09465,['Glaucolide B']
C09466,['Glechomanolide']
C09467,['Goyazensolide']
C09468,['Gradolide']
C09469,['Graminiliatrin']
C09470,['Granilin']
C09471,"['Asebogenin', ""Phloretin 4'-methyl ether""]"
C09472,['Grosshemin']
C09473,['Helenalin']
C09474,['Heliangin']
C09475,['Hiyodorilactone A']
C09476,['7alpha-Hydroxydehydrocostus lactone']
C09477,['Hydroxyvernolide']
C09478,"['Auriculoside', ""7,3',5'-Trihydroxy-4'-methoxyflavan 3'-glucoside""]"
C09479,"['Betagarin', ""5,2'-Dimethoxy-6,7-methylenedioxyflavanone""]"
C09480,['Hymenoflorin']
C09481,['Hymenolin']
C09482,['Hymenoxon']
C09483,['Inulicin']
C09484,['Isoalantolactone']
C09485,['Isohelenol']
C09486,['Isomontanolide']
C09487,['Isotenulin']
C09488,['Ivalin']
C09489,['Lactucin']
C09490,['Lactupicrin']
C09491,['Laserolide']
C09492,['Laurenobiolide']
C09493,['Liatrin']
C09494,"['Ligulatin B', 'Incanin']"
C09495,['Linderane']
C09496,['Linifolin A']
C09497,['Lipiferolide']
C09498,['Ludovicin A']
C09499,['Matricin']
C09500,['Melampodin A']
C09501,['Melampodinin']
C09502,"['Mellitoxin', 'Hyenanchin']"
C09503,['Mexicanin E']
C09504,['Mexicanin I']
C09505,"['Broussin', ""7-Hydroxy-4'-methoxyflavan""]"
C09506,['Michelenolide']
C09507,['Micheliolide']
C09508,['Microhelenin A']
C09509,['Microhelenin C']
C09510,['Microlenin']
C09511,['Mikanolide']
C09512,['Molephantin']
C09513,['Molephantinin']
C09514,['Multigilin']
C09515,['Multiradiatin']
C09516,['Multistatin']
C09517,['Niveusin C']
C09518,['Nobilin']
C09519,['Oblongolide']
C09520,['Onopordopicrin']
C09521,['Orizabin']
C09522,['Ovatifolin']
C09523,['Parthenin']
C09524,['Broussonin C']
C09525,['Paucin']
C09526,['1-Peroxyferolide']
C09527,['Phantomolin']
C09528,['Picrotin']
C09529,['Picrotoxinin']
C09530,['Pleniradin']
C09531,['Plenolin']
C09532,['Polhovolide']
C09533,['Provincialin']
C09534,['Pseudoivalin']
C09535,['Pycnolide']
C09536,['Pyrethrosin']
C09537,['Quadrone']
C09538,"['Qing Hau Sau', 'Artemisinin']"
C09539,['Radiatin']
C09540,['Ridentin']
C09541,"['(S)-Isoboldine', '(+)-Isoboldine', 'Isoboldine', '2,10-Dimethoxy-6aalpha-aporphine-1,9-diol']"
C09542,['Salonitenolide']
C09543,['Isochondrodendrine']
C09544,['Santamarin']
C09545,['beta-Santonin']
C09546,"['Isococculidine', 'Erythrinan, 1,2-didehydro-3,15-dimethoxy-, (3-beta)-']"
C09547,['Saupirin']
C09548,['Scorpioidin']
C09549,['Isocorydine']
C09550,['Isothebaine']
C09551,['Spicatin']
C09552,['Stramonin B']
C09553,['Jatrorrhizine']
C09554,['Tagitinin F']
C09555,"['(-)-Laudanidine', '(R)-Laudanine', '5-[((1R)-6,7-Dimethoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-1-yl)methyl]-2-methoxyphenol']"
C09556,['Tamaulipin A']
C09557,['Tenulin']
C09558,['Laudanosine']
C09559,['Tetraneurin A']
C09560,"['Tetraneurin E', 'Ambrosanolide']"
C09561,['Thapsigargin']
C09562,['Tomentosin']
C09563,['Trilobolide']
C09564,['Tulipinolide']
C09565,['Laurifine']
C09566,['epi-Tulipinolide']
C09567,"['Liriodenine', 'Oxoushinsunine']"
C09568,['epi-Tulipinolide diepoxide']
C09569,['Longifolonine']
C09570,['Tutin']
C09571,['Lophocerine']
C09572,['Ursiniolide A']
C09573,['Lophophorine']
C09574,['Vermeerin']
C09575,['(+)-Luguine']
C09576,['Vernodalin']
C09577,['Vernodalol']
C09578,['Vernoflexin']
C09579,['Vernoflexuoside']
C09580,['Macoline']
C09581,"['Magnoflorine', '(S)-Magnoflorine']"
C09582,['Vernolepin']
C09583,['Vernolide']
C09584,['Vernomenin']
C09585,['Vernomygdin']
C09586,['Viguiestenin']
C09587,['Viscidulin B']
C09588,['Mecambrine']
C09589,['(+)-Mecambroline']
C09590,"['Thalmidine', '(+)-O-Methylthalicberine']"
C09591,['Narceine']
C09592,"['alpha-Narcotine', 'Noscapine']"
C09593,['Narcotoline']
C09594,['Neopine']
C09595,['Nitidine']
C09596,['Obaberine']
C09597,['Ochotensine']
C09598,['Oxyacanthine']
C09599,['Parfumine']
C09600,['Vulgarin']
C09601,['Xanthatin']
C09602,['Xanthinin']
C09603,['Xanthumin']
C09604,"['(-)-Pellotine', 'Pellotine']"
C09605,['Xerantholide']
C09606,['Zaluzanin C']
C09607,['Zexbrevin B']
C09608,['Phaeantharine']
C09609,['Pilocereine']
C09610,['Polycarpine']
C09611,['(+)-Pronuciferine']
C09612,['Psychotrine']
C09613,['Pukateine']
C09614,"['Butin', '(-)-Butin', ""7,3',4'-Trihydroxyflavanone""]"
C09615,['Pycnamine']
C09616,"['Butrin', ""Butin 7,3'-di-O-glucoside""]"
C09617,['Catechin 7-O-beta-D-xyloside']
C09618,"['Davidigenin', ""4,2',4'-Trihydroxydihydrochalcone""]"
C09619,['Rhoeadine']
C09621,"['(-)-alpha-Bisabolol', 'Levomenol']"
C09622,['Botrydial']
C09623,['Buddledin A']
C09624,['Rodiasine']
C09625,['beta-Cadinene']
C09626,"['Canellal', 'Muzigadial']"
C09627,['Capsidiol']
C09628,"['Carotol', '(+)-8-Daucen-5-ol']"
C09629,"['beta-Caryophyllene', 'Caryophyllene', '(-)-beta-Caryophyllene']"
C09630,['alpha-Cedrene']
C09631,"['alpha-Cedrol', 'Cedrol']"
C09632,['Centarol']
C09633,['Chamazulene']
C09634,"['Rugosinone', '1,3-Dioxolo[4,5-g]isoquinolin-5-yl(2-hydroxy-3,4-dimethoxyphenyl)methanone']"
C09635,['alpha-Chamigrene']
C09636,['Diffutin']
C09637,"['beta-Chamigrene', '(-)-beta-Chamigrene']"
C09638,['Cinnamodial']
C09639,"['alpha-Copaene', 'Copaene', '(-)-alpha-Copaene']"
C09640,['(-)-Salsoline']
C09641,"[""7,4'-Dihydroxyflavan""]"
C09642,"['(-)-Salsolinol', '6,7-Isoquinolinediol, 1,2,3,4-tetrahydro-1-methyl-, (S)-', 'Salsolinol']"
C09643,['Sinomenine']
C09644,"[""2',6'-Dihydroxy-4'-methoxydihydrochalcone""]"
C09645,['Cuauhtemone']
C09646,"[""7,3'-Dihydroxy-4'-methoxy-8-methylflavan""]"
C09647,['alpha-Cubebene']
C09648,['beta-Cubebene']
C09649,"['alpha-Curcumene', 'l-alpha-Curcumene', '(-)-alpha-Curcumene', '(R)-1-(1,5-Dimethyl-4-hexenyl)-4-methylbenzene']"
C09650,"[""7,4'-Dihydroxy-8-methylflavan""]"
C09651,['Cycloeudesmol']
C09652,['Daucol']
C09653,['Debneyol']
C09654,"['(+)-Tetrandrine', 'Tetrandrine']"
C09655,['Thalicarpine']
C09656,['Thalidasine']
C09657,"['Dehydrojuvabione', '(4R)-4-[(1R)-1,5-Dimethyl-3-oxo-4-hexenyl]-1-cyclohexene-1-carboxylic acid methyl ester']"
C09658,['Dehydromyodesmone']
C09659,['Thalmine']
C09660,['Dehydrongaione']
C09661,['Thalsimine']
C09662,['Diacetoxyscirpenol']
C09663,['alpha-Eudesmol']
C09664,['beta-Eudesmol']
C09665,"['alpha-Farnesene', '(3E,6E)-alpha-Farnesene']"
C09666,"['beta-Farnesene', '(E)-beta-Farnesene']"
C09667,['Tiliacorine']
C09668,['Fumagillin']
C09669,['Trilobine']
C09670,['Xylopine']
C09671,"['Xylopinine', 'Norcoralydine']"
C09672,"['Germacrene B', '(E,E)-Germacrene B', '(E,E)-1,5-Dimethyl-8-(1-methylethylidene)-1,5-cyclodecadiene']"
C09673,['Glutinosone']
C09674,"['Graphinone', 'Ovalicin']"
C09675,"['Guaiazulene', '1,4-Dimethyl-7-isopropylazulene']"
C09676,['Guaiol']
C09677,['Helminthosporal']
C09678,['Helminthosporol']
C09679,['Helminthosporoside A']
C09680,['Hemigossypol']
C09681,['Hernandulcin']
C09682,['Himachalol']
C09683,['Hirsutic acid C']
C09684,"['Humulene', 'alpha-Humulene']"
C09685,['10beta-Hydroxy-6beta-isobutyrylfuranoeremophilane']
C09686,['Hydroxyisopatchoulenone']
C09687,['Illudin M']
C09688,['Illudin S']
C09689,"['Ipomeamarone', '(+)-Ngaione']"
C09690,"['alpha-Irone', '(+)-cis-alpha-Irone']"
C09691,['Isocaryophyllene']
C09692,['Isovelleral']
C09693,['Juvabione']
C09694,['Juvenile hormone III']
C09695,['Lacinilene C 7-methyl ether']
C09696,['Lactaroviolin']
C09697,['Laserpitin']
C09698,['Ledol']
C09699,['Longifolene']
C09700,['Lubimin']
C09701,['Marasmic acid']
C09702,['Mukaadial']
C09704,"['Nerolidol', '(3S,6E)-Nerolidol']"
C09705,['Patchouli alcohol']
C09706,['Petasin']
C09707,['Phaseic acid']
C09708,['Phomenone']
C09709,['Phytuberin']
C09710,['Pinguisone']
C09711,['Piperdial']
C09712,['Polygodial']
C09714,['Rhipocephalin']
C09715,['Rishitin']
C09716,['Roridin A']
C09717,"['Rugosal A', 'Rugosal']"
C09718,"['beta-Santalene', '(-)-beta-Santalene']"
C09719,['alpha-Santalol']
C09720,['beta-Santalol']
C09721,['Sclerosporin']
C09722,['Seiricardine A']
C09723,['beta-Selinene']
C09724,"['Lonchocarpol A', 'Senegalensin', '6,8-Diprenylnaringenin']"
C09725,['Shiromodiol diacetate']
C09726,['Dracorubin']
C09727,['(-)-Epicatechin']
C09728,"['(+)-Epicatechin', 'ent-Epicatechin']"
C09729,['alpha-Sinensal']
C09730,"['beta-Sinensal', '2,6-Dimethyl-10-methylene-2,6,11-dodecatrienal']"
C09731,"['Epigallocatechin gallate', '(-)-Epigallocatechin-3-O-gallate']"
C09732,"['Eriocitrin', 'Eriodictyol 7-O-rutinoside']"
C09733,['Sirenin']
C09734,['Farrerol']
C09735,"['Fisetinidol', ""3,7,3',4'-Tetrahydroxyflavan""]"
C09736,"['Fisetinidol-4beta-ol', '(-)-Mollisacacidin', 'Fisetinin-3,4-diol', '5-Deoxyleucocyanidin']"
C09737,"['Solavetivone', '(-)-Solavetivone']"
C09738,['T-2 Toxin']
C09739,['Tetradymol']
C09740,"['Thujopsene', '(-)-Thujopsene']"
C09741,['Trichodermin']
C09742,['Trichothecin']
C09743,['Valerenic acid']
C09744,['alpha-Vetivone']
C09745,['beta-Vetivone']
C09746,"['Verrucarin A', 'Muconomycin A']"
C09747,"['Vomitoxin', 'Deoxynivalenol', 'DON']"
C09748,['Warburganal']
C09749,['alpha-Ylangene']
C09750,"['Zingiberene', 'alpha-Zingiberene']"
C09751,"['Garbanzol', ""3,7,4'-Trihydroxyflavanone""]"
C09752,['Glabranin']
C09753,['Glepidotin B']
C09754,"['Glycyphyllin', ""Phloretin 2'-O-rhamnoside""]"
C09755,"['Hesperidin', 'Hesperetin 7-O-rutinoside', 'Ciratin']"
C09756,"['Homoeriodictyol', ""Eriodictyol 3'-methyl ether""]"
C09757,['7-Hydroxyflavan']
C09758,"['Isochamaejasmin', ""3,3''-Binaringenin""]"
C09759,"['Isouvaretin', '1-(4,6-Dihydroxy-3-((2-hydroxyphenyl)methyl)-2-methoxyphenyl)-3-phenyl-1-propanone']"
C09760,['Kazinol A']
C09761,['Kolaflavanone']
C09762,"['Liquiritigenin', ""4',7-Dihydroxyflavanone""]"
C09763,['Manniflavanone']
C09764,['6-Methoxyaromadendrin 3-O-acetate']
C09765,['Agnuside']
C09766,['Allamandin']
C09767,['Amarogentin']
C09768,['Antirrhinoside']
C09769,['Asperuloside']
C09770,['6-Methoxytaxifolin']
C09771,['Aucubin']
C09772,['Boschnialactone']
C09773,['Catalpol']
C09774,"[""2'-O-Methylodoratol"", 'Methylodoratol']"
C09775,['Catalposide']
C09776,"['Didrovaltratum', 'Didrovaltrate']"
C09777,"['Dolichodial', 'Iridial']"
C09778,['Fulvoplumierin']
C09779,['Gardenoside']
C09780,['Genipin']
C09781,['Geniposide']
C09782,"['Gentiopicrin', 'Gentiopicroside']"
C09783,['Harpagoside']
C09784,['Ipolamiide']
C09785,['(+)-Iridodial']
C09786,['Iridomyrmecin']
C09787,['Isoplumericin']
C09788,['Monotropein']
C09789,"['Naringin', 'Naringenin 7-O-neohesperidoside', 'Naringenin 7-O-[alpha-L-rhamnosyl-(1->2)-beta-D-glucoside]']"
C09790,['(+)-Neomatatabiol']
C09791,"['Nepetalactone cis-trans-form', '(+)-cis,trans-Nepetalactone']"
C09792,['Nepetalactone trans-cis-form']
C09793,"['Narirutin', 'Naringenin 7-O-rutinoside']"
C09794,['Oleuropein']
C09795,['Paederoside']
C09796,['Plumericin']
C09797,['Plumieride']
C09798,['Scandoside methyl ester']
C09799,['Specionin']
C09800,['Swertiamarin']
C09801,"['Valtratum', 'Valtrate']"
C09802,"['Verbenalin', 'Cornin (glycoside)']"
C09803,"['Neoastilbin', '(2S,3S)-Taxifolin 3-rhamnoside']"
C09804,"['cis-trans-Nepetalactol', 'cis-trans-Iridodial lactol', '(+)-cis,trans-Nepetalactol', '(4aS,7S,7aR)-4,7-Dimethyl-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-1-ol']"
C09805,"['Neoeriocitrin', 'Eriodictyol 7-O-neohesperidoside']"
C09806,"['Neohesperidin', 'Hesperetin 7-O-neohesperidoside']"
C09807,['Odoratol']
C09808,"['Phellamurin', '8-Prenyldihydrokaempferol 7-glucoside']"
C09809,"['Cyclohexa-2,5-diene-1-carbonyl-CoA', 'Cyclohex-2,5-diene-1-carboxyl-CoA']"
C09810,"['Cyclohexa-1,4-diene-1-carbonyl-CoA', 'Cyclohex-1,4-diene-1-carboxyl-CoA']"
C09811,"['Cyclohex-1-ene-1-carbonyl-CoA', 'Cyclohex-1-ene-1-carboxyl-CoA']"
C09812,"['2-Hydroxycyclohexane-1-carbonyl-CoA', '2-Hydroxycyclohexane-1-carboxyl-CoA']"
C09813,"['2-Oxocyclohexane-1-carbonyl-CoA', '2-Ketocyclohexane-1-carboxyl-CoA']"
C09814,"['Benzonitrile', 'Phenyl cyanide', 'Cyanobenzene']"
C09815,['Benzamide']
