id,name
2.6.1.41,"['D-methionine---pyruvate transaminase', 'D-methionine transaminase', 'D-methionine aminotransferase']"
2.6.1.42,"['branched-chain-amino-acid transaminase', 'transaminase B', 'branched-chain amino acid aminotransferase', 'branched-chain amino acid-glutamate transaminase', 'branched-chain aminotransferase', 'L-branched chain amino acid aminotransferase', 'glutamate-branched-chain amino acid transaminase']"
2.6.1.43,"['aminolevulinate transaminase', 'aminolevulinate aminotransferase', 'gamma,delta-dioxovalerate aminotransferase', 'gamma,delta-dioxovaleric acid transaminase', '4,5-dioxovalerate aminotransferase', '4,5-dioxovaleric acid transaminase', '4,5-dioxovaleric transaminase', '5-aminolevulinic acid transaminase', 'alanine-gamma,delta-dioxovalerate aminotransferase', 'alanine-dioxovalerate aminotransferase', 'alanine:4,5-dioxovalerate aminotransferase', 'aminolevulinic acid transaminase', 'dioxovalerate transaminase', 'L-alanine-4,5-dioxovalerate aminotransferase', 'L-alanine:4,5-dioxovaleric acid transaminase', 'L-alanine:dioxovalerate transaminase', 'DOVA transaminase', '4,5-dioxovaleric acid aminotransferase']"
2.6.1.44,"['alanine---glyoxylate transaminase', 'AGT', 'alanine-glyoxylate aminotransferase', 'alanine-glyoxylic aminotransferase', 'L-alanine-glycine transaminase']"
2.6.1.45,['serine---glyoxylate transaminase']
2.6.1.46,"['diaminobutyrate---pyruvate transaminase', 'diaminobutyrate-pyruvate aminotransferase', 'L-diaminobutyric acid transaminase']"
2.6.1.47,"['alanine---oxomalonate transaminase', 'alanine-oxomalonate aminotransferase', 'L-alanine-ketomalonate transaminase', 'alanine-ketomalonate (mesoxalate) transaminase']"
2.6.1.48,"['5-aminovalerate transaminase', '5-aminovalerate aminotransferase', 'delta-aminovalerate aminotransferase', 'delta-aminovalerate transaminase']"
2.6.1.49,"['dihydroxyphenylalanine transaminase', 'dopa transaminase', 'dihydroxyphenylalanine aminotransferase', 'aspartate-DOPP transaminase (ADT)', 'L-dopa transaminase', 'dopa aminotransferase', 'glutamate-DOPP transaminase (GDT)', 'phenylalanine-DOPP transaminase (PDT)', 'DOPA 2-oxoglutarate aminotransferase', 'DOPAATS']"
2.6.1.50,"['glutamine---scyllo-inositol transaminase', 'glutamine scyllo-inosose aminotransferase', 'L-glutamine-keto-scyllo-inositol aminotransferase', 'glutamine-scyllo-inosose transaminase', 'L-glutamine-scyllo-inosose transaminase']"
2.6.1.51,"['serine---pyruvate transaminase', 'SPT', 'hydroxypyruvate:L-alanine transaminase']"
2.6.1.52,"['phosphoserine transaminase', 'PSAT', 'phosphoserine aminotransferase', '3-phosphoserine aminotransferase', 'hydroxypyruvic phosphate-glutamic transaminase', 'L-phosphoserine aminotransferase', 'phosphohydroxypyruvate transaminase', 'phosphohydroxypyruvic-glutamic transaminase', '3-O-phospho-L-serine:2-oxoglutarate aminotransferase', 'SerC', 'PdxC', '3PHP transaminase']"
2.6.1.53,"['glutamate synthase (NADPH)', 'glutamate (reduced nicotinamide adenine dinucleotide phosphate) synthase', 'L-glutamate synthase', 'L-glutamate synthetase', 'glutamate synthetase (NADP)', 'NADPH-dependent glutamate synthase', 'glutamine-ketoglutaric aminotransferase', 'NADPH-glutamate synthase', 'NADPH-linked glutamate synthase', 'glutamine amide-2-oxoglutarate aminotransferase (oxidoreductase, NADP)', 'L-glutamine:2-oxoglutarate aminotransferase, NADPH oxidizing', 'GOGAT']"
2.6.1.54,"['pyridoxamine-phosphate transaminase', 'pyridoxamine phosphate aminotransferase', ""pyridoxamine 5'-phosphate-alpha-ketoglutarate transaminase"", ""pyridoxamine 5'-phosphate transaminase""]"
2.6.1.55,"['taurine---2-oxoglutarate transaminase', 'taurine aminotransferase', 'taurine transaminase', 'taurine---alpha-ketoglutarate aminotransferase', 'taurine---glutamate transaminase']"
2.6.1.56,"['1D-1-guanidino-3-amino-1,3-dideoxy-scyllo-inositol transaminase', 'guanidinoaminodideoxy-scyllo-inositol-pyruvate aminotransferase', 'L-alanine-N-amidino-3-(or 5-)keto-scyllo-inosamine transaminase']"
2.6.1.57,"['aromatic-amino-acid transaminase', 'aromatic amino acid aminotransferase', 'aromatic aminotransferase', 'ArAT']"
2.6.1.58,"['phenylalanine(histidine) transaminase', 'phenylalanine (histidine) aminotransferase', 'phenylalanine(histidine):pyruvate aminotransferase', 'histidine:pyruvate aminotransferase', 'L-phenylalanine(L-histidine):pyruvate aminotransferase']"
2.6.1.59,"['dTDP-4-amino-4,6-dideoxygalactose transaminase', 'thymidine diphosphoaminodideoxygalactose aminotransferase', 'thymidine diphosphate 4-keto-6-deoxy-D-glucose transaminase', 'WecE', 'dTDP-4,6-dideoxy-D-galactose:2-oxoglutarate aminotransferase', 'dTDP-4,6-dideoxy-alpha-D-galactose:2-oxoglutarate aminotransferase']"
2.6.1.60,['aromatic-amino-acid---glyoxylate transaminase']
2.6.1.61,['Deleted entry']
2.6.1.62,"['adenosylmethionine---8-amino-7-oxononanoate transaminase', '7,8-diaminonanoate transaminase', '7,8-diaminononanoate transaminase', 'DAPA transaminase (ambiguous)', '7,8-diaminopelargonic acid aminotransferase', 'DAPA aminotransferase (ambiguous)', '7-keto-8-aminopelargonic acid', 'diaminopelargonate synthase', '7-keto-8-aminopelargonic acid aminotransferase']"
2.6.1.63,"['kynurenine---glyoxylate transaminase', 'kynurenine-glyoxylate aminotransferase']"
2.6.1.64,"['glutamine---phenylpyruvate transaminase', 'glutamine transaminase K', 'glutamine-phenylpyruvate aminotransferase']"
2.6.1.65,"['N6-acetyl-beta-lysine transaminase', 'epsilon-acetyl-beta-lysine aminotransferase']"
2.6.1.66,"['valine---pyruvate transaminase', 'transaminase C', 'valine-pyruvate aminotransferase', 'alanine-oxoisovalerate aminotransferase']"
2.6.1.67,"['2-aminohexanoate transaminase', 'norleucine transaminase', 'norleucine (leucine) aminotransferase', 'leucine L-norleucine: 2-oxoglutarate aminotransferase']"
2.6.1.68,['Deleted entry']
2.6.1.69,['Deleted entry']
2.6.1.70,"['aspartate---phenylpyruvate transaminase', 'aspartate-phenylpyruvate aminotransferase']"
2.6.1.71,"['lysine---pyruvate 6-transaminase', 'lysine-pyruvate aminotransferase', 'Lys-AT']"
2.6.1.72,"['D-4-hydroxyphenylglycine transaminase', 'D-hydroxyphenylglycine aminotransferase']"
2.6.1.73,"['methionine---glyoxylate transaminase', 'methionine-glyoxylate aminotransferase', 'MGAT']"
2.6.1.74,"['cephalosporin-C transaminase', 'cephalosporin C aminotransferase', 'L-alanine:cephalosporin-C aminotransferase']"
2.6.1.75,"['cysteine-conjugate transaminase', 'cysteine conjugate aminotransferase', 'cysteine-conjugate alpha-ketoglutarate transaminase (CAT-1)']"
2.6.1.76,"['diaminobutyrate---2-oxoglutarate transaminase', 'L-2,4-diaminobutyrate:2-ketoglutarate 4-aminotransferase', '2,4-diaminobutyrate 4-aminotransferase', 'diaminobutyrate aminotransferase', 'DABA aminotransferase', 'DAB aminotransferase', 'EctB', 'diaminibutyric acid aminotransferase', 'L-2,4-diaminobutyrate:2-oxoglutarate 4-aminotransferase']"
2.6.1.77,"['taurine---pyruvate aminotransferase', 'Tpa']"
2.6.1.78,"['aspartate---prephenate aminotransferase', 'prephenate transaminase (ambiguous)', 'PAT (ambiguous)', 'prephenate aspartate aminotransferase', 'L-aspartate:prephenate aminotransferase']"
2.6.1.79,"['glutamate---prephenate aminotransferase', 'prephenate transaminase (ambiguous)', 'PAT (ambiguous)', 'L-glutamate:prephenate aminotransferase']"
2.6.1.80,"['nicotianamine aminotransferase', 'NAAT', 'NAAT-I', 'NAAT-II', 'NAAT-III', 'nicotianamine transaminase']"
2.6.1.81,"['succinylornithine transaminase', 'succinylornithine aminotransferase', 'N2-succinylornithine 5-aminotransferase', 'AstC', 'SOAT', '2-N-succinyl-L-ornithine:2-oxoglutarate 5-aminotransferase']"
2.6.1.82,"['putrescine---2-oxoglutarate transaminase', 'putrescine-alpha-ketoglutarate transaminase', 'YgjG', 'putrescine:alpha-ketoglutarate aminotransferase', 'PAT (ambiguous)', 'putrescine transaminase (ambiguous)', 'putrescine aminotransferase (ambiguous)', 'butane-1,4-diamine:2-oxoglutarate aminotransferase']"
2.6.1.83,"['LL-diaminopimelate aminotransferase', 'LL-diaminopimelate transaminase', 'LL-DAP aminotransferase', 'LL-DAP-AT']"
2.6.1.84,"['arginine---pyruvate transaminase', 'arginine:pyruvate transaminase', 'AruH', 'ATase']"
2.6.1.85,"['aminodeoxychorismate synthase', 'ADC synthase', '4-amino-4-deoxychorismate synthase', 'PabAB', 'chorismate:L-glutamine amido-ligase (incorrect)']"
2.6.1.86,"['2-amino-4-deoxychorismate synthase', 'ADIC synthase', '2-amino-2-deoxyisochorismate synthase', 'SgcD']"
2.6.1.87,"['UDP-4-amino-4-deoxy-L-arabinose aminotransferase', ""UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase"", 'UDP-4-amino-4-deoxy-L-arabinose---oxoglutarate aminotransferase', 'UDP-Ara4O aminotransferase', 'UDP-L-Ara4N transaminase']"
2.6.1.88,"['methionine transaminase', 'methionine-oxo-acid transaminase']"
2.6.1.89,"['dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose transaminase', 'TylB', 'TDP-3-keto-6-deoxy-D-glucose 3-aminotransferase', 'TDP-3-dehydro-6-deoxy-D-glucose 3-aminotransferase', 'dTDP-3-keto-6-deoxy-D-glucose 3-aminotransferase', 'dTDP-3-dehydro-6-deoxy-D-glucose 3-aminotransferase']"
2.6.1.90,"['dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase', 'dTDP-6-deoxy-D-xylohex-3-uloseaminase', 'FdtB', 'TDP-3-keto-6-deoxy-D-galactose-3-aminotransferase', 'RavAMT', 'TDP-3-keto-6-deoxy-D-galactose 3-aminotransferase', 'TDP-3-dehydro-6-deoxy-D-galactose 3-aminotransferase']"
2.6.1.91,['Deleted entry']
2.6.1.92,"['UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase', 'PseC', 'UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine:2-oxoglutarate aminotransferase', 'UDP-beta-L-threo-pentapyranos-4-ulose transaminase', 'UDP-4-dehydro-6-deoxy-D-glucose transaminase']"
2.6.1.93,"['neamine transaminase', ""glutamate---6'-dehydroparomamine aminotransferase"", 'btrB (gene name)', 'neoN (gene name)', 'kacL (gene name)']"
2.6.1.94,"[""2'-deamino-2'-hydroxyneamine transaminase"", 'kacL (gene name)']"
2.6.1.95,"['neomycin C transaminase', 'neoN (gene name)']"
2.6.1.96,"['4-aminobutyrate---pyruvate transaminase', 'aminobutyrate aminotransferase (ambiguous)', 'gamma-aminobutyrate aminotransaminase (ambiguous)', 'gamma-aminobutyrate transaminase (ambiguous)', 'gamma-aminobutyric acid aminotransferase (ambiguous)', 'gamma-aminobutyric acid pyruvate transaminase', 'gamma-aminobutyric acid transaminase (ambiguous)', 'gamma-aminobutyric transaminase (ambiguous)', '4-aminobutyrate aminotransferase (ambiguous)', '4-aminobutyric acid aminotransferase (ambiguous)', 'aminobutyrate transaminase (ambiguous)', 'GABA aminotransferase (ambiguous)', 'GABA transaminase (ambiguous)', 'GABA transferase (ambiguous)', 'POP2 (gene name)']"
2.6.1.97,"['archaeosine synthase', 'ArcS', 'TgtA2', 'MJ1022 (gene name)', 'glutamine:preQ0-tRNA amidinotransferase (incorrect)']"
2.6.1.98,"['UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase', 'WbpE', 'WlbC']"
2.6.1.99,"['L-tryptophan---pyruvate aminotransferase', 'TAA1 (gene name)', 'vt2 (gene name)']"
2.6.1.100,"['L-glutamine:2-deoxy-scyllo-inosose aminotransferase', 'btrR (gene name)', 'neoB (gene name)', 'kanB (gene name)']"
2.6.1.101,"['L-glutamine:3-amino-2,3-dideoxy-scyllo-inosose aminotransferase']"
2.6.1.102,"['GDP-perosamine synthase', 'RfbE', 'GDP-4-keto-6-deoxy-D-mannose-4-aminotransferase', 'GDP-perosamine synthetase', 'PerA', 'GDP-4-amino-4,6-dideoxy-alpha-D-mannose:2-oxoglutarate aminotransferase']"
2.6.1.103,"['(S)-3,5-dihydroxyphenylglycine transaminase', 'HpgT']"
2.6.1.104,"['3-dehydro-glucose-6-phosphate---glutamate transaminase', '3-oxo-glucose-6-phosphate:glutamate aminotransferase', 'ntdA (gene name)']"
2.6.1.105,"['lysine---8-amino-7-oxononanoate transaminase', 'DAPA aminotransferase (ambiguous)', 'bioA (gene name) (ambiguous)', 'bioK (gene name)']"
2.6.1.106,"['dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase', 'desV (gene name)', 'megDII (gene name)', 'eryCI (gene name)']"
2.6.1.107,"['beta-methylphenylalanine transaminase', 'TyrB']"
2.6.1.108,"['(5-formylfuran-3-yl)methyl phosphate transaminase', 'mfnC (gene name)', '[5-(hydroxymethyl)furan-3-yl]methyl phosphate transaminase']"
2.6.1.109,"['8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase', 'kdnA (gene name)']"
2.6.1.110,"['dTDP-4-dehydro-2,3,6-trideoxy-D-glucose 4-aminotransferase', 'SpnR', 'TDP-4-keto-2,3,6-trideoxy-D-glucose 4-aminotransferase']"
2.6.1.111,"['3-aminobutanoyl-CoA transaminase', 'kat (gene name)', 'acyl-CoA beta-transaminase']"
2.6.1.112,"['(S)-ureidoglycine---glyoxylate transaminase', '(S)-ureidoglycine---glyoxylate aminotransferase', 'UGXT', 'PucG']"
2.6.1.113,"['putrescine---pyruvate transaminase', 'spuC (gene name)']"
2.6.1.114,"[""8-demethyl-8-aminoriboflavin-5'-phosphate synthase"", 'rosB (gene name)']"
2.6.1.115,"['5-hydroxydodecatetraenal 1-aminotransferase', 'cpkG (gene name)']"
2.6.1.116,"['6-aminohexanoate aminotransferase', 'nylD (gene name)']"
2.6.1.117,"['L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase', 'mtnE (gene name)', 'Solyc11g013170.1 (locus name)']"
2.6.1.118,"['[amino-group carrier protein]-gamma-(L-lysyl)-L-glutamate aminotransferase', 'lysJ (gene name)']"
2.6.1.119,"['vanillin aminotransferase', 'VAMT (gene name)']"
2.6.1.120,"['beta-alanine---2-oxoglutarate transaminase', 'pydD (gene name)', 'beta-alanine aminotransferase']"
2.6.1.121,"['8-amino-7-oxononanoate carboxylating dehydrogenase', 'bioU (gene name)']"
2.6.1.122,"['UDP-N-acetyl-3-dehydro-alpha-D-glucosamine 3-aminotranferase', 'gnnB (gene name)']"
2.6.1.123,"['4-amino-4-deoxychorismate synthase (2-amino-4-deoxychorismate-forming)', 'ADCS (ambiguous)', 'ADC synthase (ambiguous)', 'pabAB (gene names)']"
2.6.1.124,"['[amino-group carrier protein]-gamma-(L-ornithyl)-L-glutamate aminotransferase', 'lysJ (gene name)']"
2.6.1.125,"['L-arginine:2-oxoglutarate transaminase', 'argM (gene name)', 'arginine-alpha-ketoglutarate transaminase']"
2.6.1.126,"['L-aspartate:5-guanidino-3-methyl-2-oxopentanoate transaminase', 'argM (gene name)', 'mrsB (gene name)']"
2.6.2.1,"['glycine amidinotransferase', 'arginine-glycine amidinotransferase', 'arginine-glycine transamidinase', 'glycine transamidinase']"
2.6.3.1,"['oximinotransferase', 'transoximinase', 'oximase', 'pyruvate-acetone oximinotransferase', 'transoximase']"
2.6.99.1,['dATP(dGTP)---DNA purinetransferase']
2.6.99.2,"[""pyridoxine 5'-phosphate synthase"", 'pyridoxine 5-phosphate phospho lyase', 'PNP synthase', 'PdxJ']"
2.6.99.3,"['O-ureido-L-serine synthase', 'dcsD (gene name)']"
2.6.99.4,"['N6-L-threonylcarbamoyladenine synthase', 't6A synthase', 'Kae1', 'ygjD (gene name)', 'Qri7']"
2.7.1.1,"['hexokinase', 'hexokinase type IV glucokinase', 'hexokinase D', 'hexokinase type IV', 'hexokinase (phosphorylating)', 'ATP-dependent hexokinase', 'glucose ATP phosphotransferase']"
2.7.1.2,"['glucokinase', 'glucokinase (phosphorylating)']"
2.7.1.3,"['ketohexokinase', 'ketohexokinase (phosphorylating)']"
2.7.1.4,"['fructokinase', 'fructokinase (phosphorylating)', 'D-fructokinase', 'D-fructose(D-mannose)kinase']"
2.7.1.5,"['rhamnulokinase', 'RhuK', 'rhamnulokinase (phosphorylating)', 'L-rhamnulokinase', 'L-rhamnulose kinase', 'rhamnulose kinase']"
2.7.1.6,"['galactokinase', 'galactokinase (phosphorylating)', 'ATP:D-galactose-1-phosphotransferase']"
2.7.1.7,"['mannokinase', 'mannokinase (phosphorylating)', 'D-fructose (D-mannose) kinase']"
2.7.1.8,"['glucosamine kinase', 'glucosamine kinase (phosphorylating)', 'ATP:2-amino-2-deoxy-D-glucose-6-phosphotransferase', 'aminodeoxyglucose kinase', 'ATP:D-glucosamine phosphotransferase']"
2.7.1.9,['Deleted entry']
2.7.1.10,"['phosphoglucokinase', 'glucose-phosphate kinase', 'phosphoglucokinase (phosphorylating)', 'ATP:D-glucose-1-phosphate 6-phosphotransferase']"
2.7.1.11,"['6-phosphofructokinase', 'phosphohexokinase', 'phosphofructokinase I', 'phosphofructokinase (phosphorylating)', '6-phosphofructose 1-kinase', 'ATP-dependent phosphofructokinase', 'D-fructose-6-phosphate 1-phosphotransferase', 'fructose 6-phosphate kinase', 'fructose 6-phosphokinase', 'nucleotide triphosphate-dependent phosphofructokinase', 'phospho-1,6-fructokinase', 'PFK']"
2.7.1.12,"['gluconokinase', 'gluconokinase (phosphorylating)', 'gluconate kinase']"
2.7.1.13,"['dehydrogluconokinase', 'ketogluconokinase', '2-ketogluconate kinase', 'ketogluconokinase (phosphorylating)', '2-ketogluconokinase']"
2.7.1.14,"['sedoheptulokinase', 'heptulokinase', 'sedoheptulokinase (phosphorylating)']"
2.7.1.15,"['ribokinase', 'deoxyribokinase', 'ribokinase (phosphorylating)', 'D-ribokinase']"
2.7.1.16,"['ribulokinase', 'ribulokinase (phosphorylating)', 'L-ribulokinase']"
2.7.1.17,"['xylulokinase', 'xylulokinase (phosphorylating)', 'D-xylulokinase']"
2.7.1.18,"['phosphoribokinase', 'phosphoribokinase (phosphorylating)']"
2.7.1.19,"['phosphoribulokinase', 'phosphopentokinase', 'ribulose-5-phosphate kinase', 'phosphopentokinase', 'phosphoribulokinase (phosphorylating)', '5-phosphoribulose kinase', 'ribulose phosphate kinase', 'PKK', 'PRuK', 'PRK']"
2.7.1.20,"['adenosine kinase', 'adenosine kinase (phosphorylating)']"
2.7.1.21,"['thymidine kinase', 'thymidine kinase (phosphorylating)', ""2'-deoxythymidine kinase"", 'deoxythymidine kinase (phosphorylating)']"
2.7.1.22,"['ribosylnicotinamide kinase', 'ribosylnicotinamide kinase (phosphorylating)', ""ATP:N-ribosylnicotinamide 5'-phosphotransferase""]"
2.7.1.23,"['NAD+ kinase', 'DPN kinase', 'nicotinamide adenine dinucleotide kinase (phosphorylating)', 'nicotinamide adenine dinucleotide kinase', 'NAD kinase', 'NADK']"
2.7.1.24,"['dephospho-CoA kinase', 'dephosphocoenzyme A kinase (phosphorylating)', ""3'-dephospho-CoA kinase"", 'dephosphocoenzyme A kinase', ""ATP:dephospho-CoA 3'-phosphotransferase""]"
2.7.1.25,"['adenylyl-sulfate kinase', 'adenylylsulfate kinase (phosphorylating)', ""5'-phosphoadenosine sulfate kinase"", ""adenosine 5'-phosphosulfate kinase"", 'adenosine phosphosulfate kinase', 'adenosine phosphosulfokinase', ""adenosine-5'-phosphosulfate-3'-phosphokinase"", 'APS kinase']"
2.7.1.26,"['riboflavin kinase', 'flavokinase', 'FK', 'RFK']"
2.7.1.27,"['erythritol kinase (D-erythritol 4-phosphate-forming)', 'erythritol kinase (phosphorylating) (ambiguous)']"
2.7.1.28,"['triokinase', 'triose kinase']"
2.7.1.29,"['glycerone kinase', 'dihydroxyacetone kinase', 'acetol kinase', 'acetol kinase (phosphorylating)']"
2.7.1.30,"['glycerol kinase', 'glycerokinase', 'GK', 'ATP:glycerol-3-phosphotransferase', 'glycerol kinase (phosphorylating)', 'glyceric kinase']"
2.7.1.31,"['glycerate 3-kinase', 'glycerate kinase (phosphorylating) (ambiguous)', 'D-glycerate 3-kinase', 'D-glycerate kinase (ambiguous)', 'glycerate-kinase (ambiguous)', 'GK (ambiguous)', 'D-glyceric acid kinase (ambiguous)', 'ATP:(R)-glycerate 3-phosphotransferase']"
2.7.1.32,"['choline kinase', 'choline kinase (phosphorylating)', 'choline phosphokinase', 'choline-ethanolamine kinase']"
2.7.1.33,"['pantothenate kinase', 'pantothenate kinase (phosphorylating)', 'pantothenic acid kinase', ""ATP:pantothenate 4'-phosphotransferase"", 'D-pantothenate kinase']"
2.7.1.34,"['pantetheine kinase', 'pantetheine kinase (phosphorylating)']"
2.7.1.35,"['pyridoxal kinase', 'pyridoxal kinase (phosphorylating)', 'pyridoxal 5-phosphate-kinase', 'pyridoxal phosphokinase', 'pyridoxine kinase']"
2.7.1.36,"['mevalonate kinase', 'mevalonate kinase (phosphorylating)', 'mevalonate phosphokinase', 'mevalonic acid kinase', 'mevalonic kinase', 'mevalonate 5-phosphotransferase ', 'MVA kinase', 'ATP:mevalonate 5-phosphotransferase']"
2.7.1.37,"['non-specific serine/threonine protein kinase', 'A-kinase', 'AP50 kinase', 'ATP-protein transphosphorylase', 'calcium-dependent protein kinase C', 'calcium/phospholipid-dependent protein kinase', 'cAMP-dependent protein kinase', 'cAMP-dependent protein kinase A', 'casein kinase', 'casein kinase (phosphorylating)', 'casein kinase 2', 'casein kinase I', 'casein kinase II', 'cGMP-dependent protein kinase', 'CK-2', 'CKI', 'CKII', 'cyclic AMP-dependent protein kinase', 'cyclic AMP-dependent protein kinase A', 'cyclic monophosphate-dependent protein kinase', 'cyclic nucleotide-dependent protein kinase', 'cyclin-dependent kinase', ""cytidine 3',5'-cyclic monophosphate-responsive protein kinase"", 'dsk1', 'glycogen synthase a kinase', 'glycogen synthase kinase', 'HIPK2', 'Hpr kinase', 'hydroxyalkyl-protein kinase', 'hydroxyalkyl-protein kinase', 'M phase-specific cdc2 kinase', 'mitogen-activated S6 kinase', 'p82 kinase', 'phosphorylase b kinase kinase', 'PKA', 'protein glutamyl kinase', 'protein kinase (phosphorylating)', 'protein kinase A', 'protein kinase CK2', 'protein kinase p58', 'protein phosphokinase', 'protein serine kinase', 'protein serine-threonine kinase', 'protein-aspartyl kinase', 'protein-cysteine kinase', 'protein-serine kinase', 'Prp4 protein kinase', 'Raf kinase', 'Raf-1', 'ribosomal protein S6 kinase II', 'ribosomal S6 protein kinase', 'serine kinase', 'serine protein kinase', 'serine-specific protein kinase', 'serine(threonine) protein kinase', 'serine/threonine protein kinase', 'STK32', 'T-antigen kinase', 'threonine-specific protein kinase', 'twitchin kinase', 'type-2 casein kinase', 'betaIIPKC', 'epsilon PKC', 'Wee 1-like kinase', 'Wee-kinase', 'WEE1Hu']"
2.7.1.38,"['phosphorylase kinase', 'dephosphophosphorylase kinase', 'glycogen phosphorylase kinase', 'PHK', 'phosphorylase b kinase', 'phosphorylase B kinase', 'phosphorylase kinase (phosphorylating)', 'STK17']"
2.7.1.39,"['homoserine kinase', 'homoserine kinase (phosphorylating)', 'HSK']"
2.7.1.40,"['pyruvate kinase', 'phosphoenolpyruvate kinase', 'phosphoenol transphosphorylase']"
2.7.1.41,['glucose-1-phosphate phosphodismutase']
2.7.1.42,"['riboflavin phosphotransferase', 'riboflavine phosphotransferase', 'glucose-1-phosphate phosphotransferase', 'G-1-P phosphotransferase', ""D-glucose-1-phosphate:riboflavin 5'-phosphotransferase""]"
2.7.1.43,"['glucuronokinase', 'glucuronokinase (phosphorylating)', 'glucurono-glucuronokinase']"
2.7.1.44,"['galacturonokinase', 'galacturonokinase (phosphorylating) D-galacturonic acid kinase']"
2.7.1.45,"['2-dehydro-3-deoxygluconokinase', '2-keto-3-deoxygluconokinase', '2-keto-3-deoxy-D-gluconic acid kinase', '2-keto-3-deoxygluconokinase (phosphorylating)', '2-keto-3-deoxygluconate kinase', 'ketodeoxygluconokinase']"
2.7.1.46,"['L-arabinokinase', 'L-arabinokinase (phosphorylating)']"
2.7.1.47,"['D-ribulokinase', 'D-ribulokinase (phosphorylating)']"
2.7.1.48,"['uridine/cytidine kinase', 'UCK (gene name)', 'URK1 (gene name)', 'pyrimidine ribonucleoside kinase', 'uridine-cytidine kinase', 'uridine kinase (phosphorylating)', 'uridine phosphokinase', ""ATP:uridine 5'-phosphotransferase"", 'uridine kinase']"
2.7.1.49,"['hydroxymethylpyrimidine kinase', 'hydroxymethylpyrimidine kinase (phosphorylating)']"
2.7.1.50,"['hydroxyethylthiazole kinase', 'hydroxyethylthiazole kinase (phosphorylating)', '4-methyl-5-(beta-hydroxyethyl)thiazole kinase']"
2.7.1.51,"['L-fuculokinase', 'L-fuculokinase (phosphorylating)', 'L-fuculose kinase']"
2.7.1.52,"['fucokinase', 'fucokinase (phosphorylating)', 'fucose kinase', 'L-fucose kinase', 'L-fucokinase', 'ATP:6-deoxy-L-galactose 1-phosphotransferase', 'ATP:L-fucose 1-phosphotransferase']"
2.7.1.53,"['L-xylulokinase', 'L-xylulokinase (phosphorylating)']"
2.7.1.54,"['D-arabinokinase', 'D-arabinokinase (phosphorylating)']"
2.7.1.55,"['allose kinase', 'allokinase (phosphorylating)', 'allokinase', 'D-allokinase', 'D-allose-6-kinase']"
2.7.1.56,"['1-phosphofructokinase', 'fructose-1-phosphate kinase', '1-phosphofructokinase (phosphorylating)', 'D-fructose-1-phosphate kinase', 'fructose 1-phosphate kinase', 'phosphofructokinase 1']"
2.7.1.57,['Deleted entry']
2.7.1.58,"['2-dehydro-3-deoxygalactonokinase', '2-keto-3-deoxygalactonokinase', '2-keto-3-deoxygalactonate kinase (phosphorylating)', '2-oxo-3-deoxygalactonate kinase']"
2.7.1.59,"['N-acetylglucosamine kinase', 'acetylglucosamine kinase (phosphorylating)', 'ATP:2-acetylamino-2-deoxy-D-glucose 6-phosphotransferase', '2-acetylamino-2-deoxy-D-glucose kinase', 'acetylaminodeoxyglucokinase']"
2.7.1.60,"['N-acylmannosamine kinase', 'acylmannosamine kinase (phosphorylating)', 'acetylamidodeoxymannokinase', 'acetylmannosamine kinase', 'acylaminodeoxymannokinase', 'acylmannosamine kinase', 'N-acyl-D-mannosamine kinase', 'N-acetylmannosamine kinase', 'ATP:N-acetylmannosamine 6-phosphotransferase']"
2.7.1.61,"['acyl-phosphate---hexose phosphotransferase', 'hexose phosphate:hexose phosphotransferase']"
2.7.1.62,"['phosphoramidate---hexose phosphotransferase', 'phosphoramidate-hexose transphosphorylase', 'phosphoramidic-hexose transphosphorylase', 'phosphoramidate:hexose 1-phosphotransferase']"
2.7.1.63,"['polyphosphate---glucose phosphotransferase', 'polyphosphate glucokinase', 'polyphosphate-D-(+)-glucose-6-phosphotransferase', 'polyphosphate-glucose 6-phosphotransferase']"
2.7.1.64,"['inositol 3-kinase', 'inositol-1-kinase (phosphorylating)', 'myoinositol kinase', 'myo-inositol 1-kinase']"
2.7.1.65,"['scyllo-inosamine 4-kinase', 'scyllo-inosamine kinase (phosphorylating)', 'scyllo-inosamine kinase', 'ATP:inosamine phosphotransferase']"
2.7.1.66,"['undecaprenol kinase', 'isoprenoid alcohol kinase', 'isoprenoid alcohol phosphokinase', 'C55-isoprenoid alcohol phosphokinase', 'isoprenoid alcohol kinase (phosphorylating)', 'C55-isoprenoid alcohol kinase', 'C55-isoprenyl alcohol phosphokinase', 'polyisoprenol kinase']"
2.7.1.67,"['1-phosphatidylinositol 4-kinase', 'phosphatidylinositol kinase (phosphorylating)', 'phosphatidylinositol 4-kinase', 'phosphatidylinositol kinase', 'type II phosphatidylinositol kinase', 'PI kinase', 'PI 4-kinase']"
