id,name
R01290,"['L-serine hydro-lyase (adding homocysteine', 'L-cystathionine-forming)']"
R01291,"['S-(5-deoxy-D-ribos-5-yl)-L-homocysteine homocysteine-lyase [(4S)-4,5-dihydroxypentan-2,3-dione-forming]']"
R01292,['glutathione:homocystine oxidoreductase']
R01293,['4-hydroxybenzaldehyde:NAD+ oxidoreductase']
R01294,['4-hydroxybenzaldehyde:NADP+ oxidoreductase']
R01295,"['benzoate,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (4-hydroxylating)']"
R01296,"['4-hydroxybenzoate,NADH:oxygen oxidoreductase (3-hydroxylating)']"
R01297,"['4-hydroxybenzoate,NADH:oxygen oxidoreductase (1-hydroxylating, decarboxylating)']"
R01298,"['4-hydroxybenzoate,NADPH:oxygen oxidoreductase (3-hydroxylating)']"
R01299,"['4-hydroxybenzoate,NADPH:oxygen oxidoreductase (1-hydroxylating, decarboxylating)']"
R01300,['4-hydroxybenzoate:CoA ligase (AMP-forming)']
R01301,['4-hydroxybenzoyl-CoA hydrolase']
R01302,['chorismate pyruvate-lyase (4-hydroxybenzoate-forming)']
R01303,[]
R01304,['UDP-glucose:4-hydroxybenzoate 4-O-beta-D-glucosyltransferase']
R01305,"[""2,4'-dihydroxyacetophenone oxidoreductase (C-C-bond-cleaving)""]"
R01306,"['4-methoxybenzoate,hydrogen-donor:oxygen oxidoreductase (O-demethylating)']"
R01307,['4-chlorobenzoate chlorohydrolase']
R01308,[]
R01309,['phosphatidylcholine acylhydrolase']
R01310,['phosphatidylcholine phosphatidohydrolase']
R01312,['phosphatidylcholine cholinephosphohydrolase']
R01313,['phosphatidylcholine 2-acylhydrolase']
R01314,['phosphatidylcholine 1-acylhydrolase']
R01315,['phosphatidylcholine 2-acylhydrolase']
R01316,['phosphatidylcholine 1-acylhydrolase']
R01317,['phosphatidylcholine 2-acylhydrolase']
R01318,['acyl-CoA:1-acyl-sn-glycero-3-phosphocholine O-acyltransferase']
R01319,['acyl-CoA:2-acyl-sn-glycero-3-phosphocholine O-acyltransferase']
R01320,['S-adenosyl-L-methionine:phosphatidyl-N-dimethylethanolamine N-methyltransferase']
R01321,"['CDP-choline:1,2-diacyl-sn-glycerol cholinephosphotransferase']"
R01322,['citrate:CoA ligase (ADP-forming)']
R01323,['acetyl-CoA:citrate CoA-transferase']
R01324,['citrate hydroxymutase']
R01325,['citrate hydro-lyase (cis-aconitate-forming)']
R01326,['ATP:D-mannose 6-phosphotransferase']
R01327,['ITP:D-mannose 6-phosphotransferase']
R01328,['dolichyl-beta-D-mannosyl-phosphate dolichylphosphohydrolase']
R01329,['epimelibiose galactohydrolase']
R01330,['dATP:D-mannose 6-phosphotransferase']
R01331,"['(1->2)-(1->3)-alpha-D-mannan mannohydrolase', '(1->2)-(1->6)-alpha-D-mannan D-mannohydrolase']"
R01332,['beta-D-mannan hydrolases']
R01333,['glycolaldehyde:NAD+ oxidoreductase']
R01334,['2-phosphoglycolate phosphohydrolase']
R01335,"['5-hydroxy-2,4-dioxopentanoate glycolylhydrolase']"
R01336,['carboxymethyloxysuccinate glycolate-lyase (fumarate-forming)']
R01337,['2-oxoaldehyde:NAD+ 2-oxidoreductase']
R01338,['2-oxoaldehyde:NADP+ oxidoreductase']
R01339,['L-glutamate:2-oxo acid aminotransferase']
R01340,['D-amino-acid:oxygen oxidoreductase (deaminating)']
R01341,['(S)-2-hydroxy-acid:oxygen 2-oxidoreductase']
R01342,['D-amino-acid:(acceptor) oxidoreductase (deaminating)']
R01343,['L-ornithine:2-oxo-acid aminotransferase']
R01344,['D-alanine:2-oxo acid aminotransferase']
R01346,['L-asparagine:2-oxo-acid aminotransferase']
R01347,"['fatty acid,reduced rubredoxin:oxygen oxidoreductase (omega-hydroxylating)']"
R01348,"['fatty acid,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (omega-hydroxylating)']"
R01349,['S-adenosyl-L-methionine:fatty-acid O-methyltransferase']
R01350,['glycerol acylhydrolase']
R01351,['1-acylglycerol acylhydrolase']
R01352,['2-acylglycerol acylhydrolase']
R01353,['ATP:propanoate phosphotransferase']
R01354,['ATP:propanoate adenylyltransferase']
R01355,"['2,3-dimethylmalate pyruvate-lyase']"
R01357,['acetoacetate:CoA ligase (AMP-forming)']
R01358,['acetoacetyl-CoA hydrolase']
R01359,['acetoacetyl-CoA:acetate CoA-transferase']
R01360,['(S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase (acetyl-CoA-forming)']
R01361,['(R)-3-hydroxybutanoate:NAD+ oxidoreductase']
R01364,['4-fumarylacetoacetate fumarylhydrolase']
R01365,['butanoyl-CoA:acetoacetate CoA-transferase']
R01366,['acetoacetate carboxy-lyase (acetone-forming)']
R01367,['acetoacetate hydro-lyase (3-butynoate-forming)']
R01368,['acyl-CoA:2-acylglycerol O-acyltransferase']
R01369,['triacylglycerol acylhydrolase']
R01370,['phenyllactate:NAD+ oxidoreductase']
R01371,['phenyllactate:NADP+ oxidoreductase']
R01372,"['phenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)']"
R01373,"['prephenate hydro-lyase (decarboxylating', 'phenylpyruvate-forming)']"
R01374,['D-phenylalanine:quinone oxidoreductase (deaminating)']
R01375,['L-glutamine:phenylpyruvate aminotransferase']
R01376,['L-tryptophan:phenylpyruvate aminotransferase']
R01377,['phenylpyruvate carboxy-lyase (phenylacetaldehyde-forming)']
R01378,['phenylpyruvate keto-enol-isomerase']
R01381,['UTP:1-phospho-alpha-D-glucuronate uridylyltransferase']
R01383,['UDPglucuronate beta-D-glucuronosyltransferase (acceptor-unspecific)']
R01384,['UDP-D-glucuronate carboxy-lyase (UDP-D-xylose-forming)']
R01385,['UDP-glucuronate 4-epimerase']
R01386,['UDP-D-glucuronate carboxy-lyase (UDP-D-apiose-forming)']
R01387,"[""UDP-glucuronate 5'-epimerase""]"
R01388,['D-glycerate:NAD+ 2-oxidoreductase']
R01390,[]
R01392,['D-glycerate:NADP+ 2-oxidoreductase']
R01393,['hydroxypyruvate carboxy-lyase (glycolaldehyde-forming)']
R01394,['hydroxypyruvate aldose-ketose-isomerase']
R01395,['ATP:carbamate phosphotransferase']
R01396,['carbamoyl-phosphate:L-lysine carbamoyltransferase']
R01397,['carbamoyl-phosphate:L-aspartate carbamoyltransferase']
R01398,['carbamoyl-phosphate:L-ornithine carbamoyltransferase']
R01399,['carbamoyl-phosphate:putrescine carbamoyltransferase']
R01400,[]
R01401,['methylthioadenosine methylthioribohydrolase']
R01402,"[""S-methyl-5'-thioadenosine:phosphate S-methyl-5-thio-alpha-D-ribosyl-transferase""]"
R01403,['acyl-[acyl-carrier-protein]:NAD+ oxidoreductase']
R01404,['acyl-[acyl-carrier protein]:NADP+ oxidoreductase']
R01406,['long-chain-fatty-acid:[acyl-carrier-protein] ligase (AMP-forming)']
R01407,['long-chain-fatty-acid:protein ligase (AMP-forming)']
R01408,['formamide hydro-lyase (cyanide-forming)']
R01409,['cyanohydrin aldehyde-lyase (cyanide-forming)']
R01410,[]
R01411,['5-methylcytosine aminohydrolase']
R01412,"['thymine,2-oxoglutarate:oxygen oxidoreductase (7-hydroxylating)']"
R01413,['thymine:acceptor oxidoreductase']
R01414,"['5,6-dihydrothymine:NAD+ oxidoreductase']"
R01415,"['5,6-dihydrothymine:NADP+ oxidoreductase']"
R01416,['agmatine iminohydrolase']
R01417,['ATP:agmatine N4-phosphotransferase']
R01418,"['1,4-diguanidinobutane amidinohydrolase']"
R01419,['benzaldehyde:NAD+ oxidoreductase']
R01420,['benzaldehyde:NADP+ oxidoreductase']
R01421,['benzoyl phosphate phosphohydrolase']
R01422,['benzoate:CoA ligase (AMP-forming)']
R01423,"[""5'-benzoylphosphoadenosine benzoylhydrolase""]"
R01424,['N-benzoylglycine amidohydrolase']
R01425,['benzoylagmatine amidohydrolase']
R01426,[]
R01427,[]
R01429,['D-xylose:NAD+ 1-oxidoreductase']
R01430,['D-xylose:NADP+ 1-oxidoreductase']
R01431,['xylitol:NADP+ oxidoreductase']
R01432,['D-xylose aldose-ketose-isomerase']
R01433,['D-xylose xylohydrolase']
R01434,['L-valine:NAD+ oxidoreductase(deaminating)']
R01437,['L-valine carboxy-lyase (2-methylpropanamine-forming)']
R01440,['D-xylulose-5-phosphate:formaldehyde glycolaldehydetransferase']
R01441,['ATP:cellobiose 6-phosphotransferase']
R01442,['cellobiose:oxygen 1-oxidoreductase']
R01443,['cellobiose:(acceptor) 1-oxidoreductase']
R01444,['cellotriose glucohydrolase']
R01445,['cellobiose 2-epimerase']
R01446,['(S)-lactaldehyde:NAD+ oxidoreductase']
R01447,['(S)-lactate:oxaloacetate oxidoreductase']
R01448,['(R)-2-O-sulfolactate 2-sulfohydrolase']
R01449,['lactoyl-CoA:propanoate CoA-transferase']
R01450,['lactate racemase']
R01451,['cholesterol:NAD+ delta7-oxidoreductase']
R01452,"['cholesterol,NADPH:oxygen oxidoreductase (5alpha,6alpha-epoxidizing)']"
R01453,"['cholesterol,NADPH:oxygen oxidoreductase (5beta,6beta-epoxidizing)']"
R01454,['cholesterol:oxygen oxidoreductase (side-chain-cleaving)']
R01456,['cholesterol:NADP+ delta7-oxidoreductase']
R01457,['cholesterol:NADP+ Delta24-oxidoreductase']
R01459,['cholesterol:oxygen oxidoreductase']
R01460,['cholesteryl-beta-D-glucoside glucohydrolase']
R01461,['acyl-CoA:cholesterol O-acyltransferase']
R01462,['cholesterol ester acylhydrolase']
R01463,"['cholesterol,NADPH-hemoprotein reductase:oxygen oxidoreductase (7alpha-hydroxylating)']"
R01465,['L-threonine:NAD+ oxidoreductase']
R01466,['O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)']
R01467,['threonine racemase']
R01468,['ATP:ethanolamine O-phosphotransferase']
R01469,['ethanolamine:oxygen oxidoreductase (deaminating)']
R01470,['sn-glycero-3-phosphoethanolamine glycerophosphohydrolase']
R01471,['UTP:alpha-D-xylose-1-phosphate uridylyltransferase']
R01472,['UDP-D-xylose:dolichyl-phosphate D-xylosyltrtansferase']
R01473,['UDP-L-arabinose 4-epimerase']
R01474,[]
R01476,['ATP:D-glucuronate 1-phosphotransferase']
R01478,['beta-D-glucuronoside glucuronosohydrolase']
R01480,['alpha-D-glucosiduronate glucuronohydrolase']
R01481,['L-gulonate:NADP+ 6-oxidoreductase']
R01482,['D-glucuronate aldose-ketose-isomerase']
R01483,['D-glucuronolactone lactonohydrolase']
R01484,"['D-glucurono-6,2-lactone lactonohydrolase']"
R01485,['L-asparagine:hydroxylamine gamma-aspartyltransferase']
R01486,['aromatic aldehyde:NAD+ oxidoreductase']
R01487,['aromatic alcohol:NAD+ oxidoreductase']
R01488,['aromatic alcohol:NADP+ oxidoreductase']
R01489,['aromatic aldehyde:oxygen oxidoreductase']
R01490,['aromatic aldehyde:NADP+ oxidoreductase (ATP-forming)']
R01491,['aromatic alcohol:oxygen oxidoreductase']
R01492,['ATP:cob(I)alamin Co-beta-adenosyltransferase']
R01493,['N-acylsphingosine amidohydrolase']
R01494,['N-acylsphingosine amidohydrolase']
R01495,['ATP:ceramide 1-phosphotransferase']
R01496,['acyl-CoA:sphingosine N-acyltransferase']
R01497,['UDP-glucose:N-acylsphingosine D-glucosyltransferase']
R01498,['D-glucosyl-N-acylsphingosine glucohydrolase']
R01500,['UDP-alpha-D-galactose:N-acylsphingosine D-galactosyltransferase']
R01503,['CDP-ethanolamine:ceramide phosphoethanolaminyltransferase']
R01504,"['ATP:2,3-dihydroxybenzoate adenylyltransferase']"
R01505,"['2,3-dihydro-2,3-dihydroxybenzoate:NAD+ oxidoreductase']"
R01506,"['2,3-dihydroxybenzoate:oxygen 2,3-oxidoreductase (decyclizing)']"
R01507,"['2,3-dihydroxybenzoate:oxygen 3,4-oxidoreductase (decyclizing)']"
R01508,"['3-hydroxybenzoate,hydrogen-donor:oxygen oxidoreduxtase (2-hydroxylating)']"
R01511,['D-glycerate-3-phosphate phosphohydrolase']
R01512,['ATP:3-phospho-D-glycerate 1-phosphotransferase']
R01513,['3-phospho-D-glycerate:NAD+ 2-oxidoreductase']
R01514,['ATP:(R)-glycerate 3-phosphotransferase']
R01515,['3-phospho-D-glyceroyl phosphate phosphohydrolase']
R01516,"['2,3-bisphospho-D-glycerate 2-phosphohydrolase']"
R01517,['GTP:3-phospho-D-glycerate 1-phosphotransferase']
R01518,"['D-phosphoglycerate 2,3-phosphomutase']"
R01519,"['D-glucono-1,5-lactone lactonohydrolase']"
R01520,['beta-D-glucose:NAD+ 1-oxoreductase']
R01521,['beta-D-glucose:NADP+ 1-oxoreductase']
R01522,['beta-D-glucose:oxygen 1-oxidoreductase']
R01523,['ATP:D-ribulose-5-phosphate 1-phosphotransferase']
R01524,['D-ribitol-5-phosphate:NAD+ 2-oxidoreductase']
R01525,['D-ribitol-5-phosphate:NADP+ 2-oxidoreductase']
R01526,['ATP:D-ribulose 5-phosphotransferase']
R01528,['6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating)']
R01529,['D-ribulose-5-phosphate 3-epimerase']
R01530,['D-arabinose-5-phosphate aldose-ketose-isomerase']
R01532,['nucleoside-triphosphate diphosphohydrolase']
R01533,['diisopropyl-fluorophosphate fluorohydrolase']
R01535,['UDP-alpha-D-galactose:undecaprenyl-phosphate galactose phosphotransferase']
R01537,[]
R01538,['D-gluconate hydro-lyase (2-dehydro-3-deoxy-D-gluconate-forming)']
R01540,['D-altronate hydro-lyase (2-dehydro-3-deoxy-D-gluconate-forming)']
R01541,['ATP:2-dehydro-3-deoxy-D-gluconate 6-phosphotransferase']
R01542,['2-dehydro-3-deoxy-D-gluconate:NAD+ 5-oxidoreductase']
R01543,['2-dehydro-3-deoxy-D-gluconate:NADP+ 6-oxidoreductase']
R01544,"['2-amino-2-deoxy-D-gluconate ammonia-lyase (isomerizing', '2-dehydro-3-deoxy-D-gluconate-forming)']"
R01547,['ATP:dAMP phosphotransferase']
R01550,['propan-2-ol:NADP+ oxidoreductase']
R01553,['acetone-cyanohydrin acetone-lyase (cyanide-forming)']
R01555,['maltose:phosphate 1-beta-D-glucosyltransferase']
R01556,['acetyl-CoA:maltose O-acetyltransferase']
R01557,['maltose alpha-D-glucosylmutase']
R01558,['oxalate:CoA ligase (AMP-forming)']
R01559,['succinyl-CoA:oxalate CoA-transferase']
R01560,['adenosine aminohydrolase']
R01561,['adenosine:phosphate alpha-D-ribosyltransferase']
R01562,"[""adenosine 3'-phosphate phosphohydrolase""]"
R01563,['N-carbamoylsarcosine amidohydrolase']
R01564,"['N,N-dimethylglycine,5,6,7,8-tetrahydrofolate:oxygen oxidoreductase (demethylating,5,10-methylenetetrahydrofolate-forming)']"
R01565,"['N,N-dimethylglycine,5,6,7,8-tetrahydrofolate:electron-transferflavoprotein oxidoreductase (demethylating,5,10-methylenetetrahydrofolate-forming)']"
R01566,['creatine amidinohydrolase']
R01567,"[""ATP:thymidine 5'-phosphotransferase""]"
R01568,"[""ADP:thymidine 5'-phosphotransferase""]"
R01569,"[""thymidylate 5'-phosphohydrolase""]"
R01570,['thymidine:phosphate deoxy-alpha-D-ribosyltransferase']
R01571,"[""AMP:thymidine 5'-phosphotransferase""]"
R01573,['ATP:D-arabinose 5-phosphotransferase']
R01574,['D-arabinose:NAD+ 1-oxidoreductase']
R01575,['D-arabinose:NADP+ 1-oxidoreductase']
R01576,['3-deoxy-D-manno-octulosonate D-arabinose-lyase (pyruvate-forming)']
R01577,['D-arabinose aldose-ketose-isomerase']
R01578,[]
R01579,['D-glutamine amidohydrolase']
R01580,"[""pyridoxamine-5'-phosphate:2-oxoglutarate aminotransferase (D-glutamate-forming)""]"
R01581,['N-acyl-D-glutamate amidohydrolase']
R01582,['D-phenylalanine:2-oxoglutarate aminotransferase']
R01583,"['D-glutamate hydro-lyase (cyclizing', '5-oxo-D-proline-forming)']"
R01584,"['N-methyl-L-alanine:NADP+ oxidoreductase (demethylating, deaminating)']"
R01585,['L-glutamate:methylamine ligase (ADP-forming)']
R01586,"['L-glutamate:methylamine 1,3-dicarboxypropyltransferase (N-methyl-L-glutamate-forming)']"
R01587,['N-methyl-2-oxoglutaramate methylamidohydrolase']
R01588,['dimethylamine:electron-transferring flavoprotein oxidoreductase']
R01589,['methylguanidine amidinohydrolase']
R01590,['arachidonate:oxygen oxidoreductase']
R01593,['arachidonate:oxygen 15-oxidoreductase']
R01594,['arachidonate:oxygen 8-oxidoreductase']
R01595,['arachidonate:oxygen 5-oxidoreductase']
R01596,['arachidonate:oxygen 12-oxidoreductase']
R01598,['arachidonate:CoA ligase (AMP-forming)']
R01599,"['arachidonate,reduced acceptor:oxygen oxidoreductase']"
R01600,['ATP:beta-D-glucose 6-phosphotransferase']
R01602,['D-glucose 1-epimerase']
R01604,['3-oxopropanoate:NAD+ oxidoreductase']
R01607,['3-oxopropanoate:NADP+ oxidoreductase']
R01608,['3-hydroxypropanoate:NAD+ oxidoreductase']
R01609,['3-aci-nitropropanoate:oxygen oxidoreductase']
R01611,['3-oxopropanoate hydro-lyase']
R01613,['malonyl-CoA:4-coumaroyl-CoA malonyltransferase(cyclizing)']
R01614,['malonyl-CoA:4-coumaroyl-CoA malonyltransferase (cyclizing)']
R01615,['4-hydroxycinnamyl aldehyde:NADP+ oxidoreductase (CoA-hydroxycinnamoylating)']
R01616,['4-coumarate:CoA ligase (AMP-forming)']
R01617,['4-coumaroyl-CoA:agmatine N4-coumaroyltransferase']
R01618,['APS:ATP adenylyltransferase']
R01619,['adenylyl-sulfate:ammonia adenylyltransferase']
R01620,['acetyl-phosphate:L-lysine N6-acetyltransferase']
R01621,"['D-xylulose 5-phosphate D-glyceraldehyde-3-phosphate-lyase (adding phosphate', 'acetyl-phosphate-forming)']"
R01623,"[""[acyl-carrier-protein] 4'-pantetheine-phosphohydrolase""]"
R01624,['acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase']
R01625,['CoA:apo-[acyl-carrier-protein] pantetheinephosphotransferase']
R01626,['malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase']
R01627,['3-dehydroshikimate hydro-lyase']
R01628,"['3-hydroxybenzoate,NADPH:oxygen oxidoreductase (4-hydroxylating)']"
R01629,"['protocatechuate,NADH:oxygen oxidoreductase (1-hydroxylating, decarboxylating)']"
R01630,"['protocatechuate,NADPH:oxygen oxidoreductase (1-hydroxylating, decarboxylating)']"
R01631,"['protocatechuate:oxygen 3,4-oxidoreductase (decyclizing)']"
R01632,"['protocatechuate:oxygen 4,5-oxidoreductase (decyclizing)']"
R01633,"['(3S,4R)-3,4-dihydroxycyclohexa-1,5-diene-1,4-dicarboxylate:NAD+ oxidoreductase']"
R01634,"['3,4-dihydroxyphthalate carboxy-lyase (3,4-dihydroxybenzoate-forming)']"
R01635,"['4,5-dihydroxyphthalate carboxy-lyase (3,4-dihydroxybenzoate-forming)']"
R01636,"['4-sulfobenzoate,NADH:oxygen oxidoreductase (3,4-hydroxylating, sulfite-forming)']"
R01637,[]
R01639,['ATP:D-xylulose 5-phosphotransferase']
R01641,['sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase']
R01644,['4-hydroxybutanoate:NAD+ oxidoreductase']
R01645,['4-hydroxy-2-oxo-heptandioate succinate-semialdehyde-lyase (pyruvate-forming)']
R01647,"['2,4-dihydroxyhept-2-enedioate succinate-semialdehyde-lyase (pyruvate-forming)']"
R01648,['4-aminobutanoate:2-oxoglutarate aminotransferase']
R01649,"['2-(acetamidomethylene)succinate amidohydrolase (deaminating, decarboxylating)']"
R01650,[]
R01651,['4-methyl-2-oxopentanoate:NAD+ oxidoreductase (CoA-mehtylpropanoylating)']
R01652,[]
R01654,['10-formyltetrahydrofolate:L-glutamate ligase (ADP-forming)']
R01655,"['5,10-methenyltetrahydrofolate 5-hydrolase (decyclizing)']"
R01657,['dimethylallyl-diphosphate:L-tryptophan dimethylallyltransferase']
R01658,['dimethylallyl-diphosphate:isopentenyl-diphosphate dimethylallyltranstransferase']
R01659,['dimethylallyl-diphosphate:isopentenyl-diphosphate dimethylallylcistransferase']
R01660,['3-phospho-D-glyceroyl-phosphate:alpha-D-glucose-1-phosphate 6-phosphotransferase']
R01662,"['3-phospho-D-glycerate 1,2-phosphomutase']"
R01663,['dCMP aminohydrolase']
R01664,"[""2'-deoxycytidine 5'-monophosphate phosphohydrolase""]"
R01665,['ATP:dCMP phosphotransferase']
R01666,"[""ATP:deoxycitidine 5'-phosphotransferase""]"
R01667,['dCDP nucleotidohydrolase']
R01668,"['dCTP nucleotidohydrolase', ""deoxycytidine 5'-triphosphate diphosphohydrolase""]"
R01669,"['5,10-methylenetetrahydrofolate:deoxycytidylate 5-hydroxymethyltransferase']"
R01670,"['5,10-methylenetetrahydrofolate:dCMP C-methyltransferase']"
R01676,['guanine aminohydrolase']
R01677,['guanosine ribohydrolase']
R01678,['lactose galactohydrolase']
R01680,['lactose:(acceptor) 3-oxidoreductase']
R01682,['3-sulfo-L-alanine carboxy-lyase (taurine-forming)']
R01683,['tauropine:NAD+ oxidoreductase (taurine-forming)']
R01684,['taurine:2-oxoglutarate aminotransferase']
R01685,['taurine:ferricytochrome-c oxidoreductase (deaminating)']
R01686,['L-arginine:taurine amidinotransferase']
R01687,['(5-L-glutamyl)-peptide:taurine 5-glutamyltransferase']
R01688,['ATP:butanoate 1-phosphotransferase']
R01689,['butanoate:NAD+ delta2-oxidoreductase']
R01690,"[""5'-butyrylphosphoinosine butyrylhydrolase""]"
R01694,['L-sorbose:NADP+ 5-oxidoreductase']
R01695,['L-sorbose:oxygen 5-oxidoreductase']
R01696,['L-sorbose:acceptor 5-oxidoreductase']
R01697,['D-sorbitol:(acceptor) 1-oxidoreductase']
R01698,['dihydrolipoamide:NAD+ oxidoreductase']
R01699,"['pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-acetylating)']"
R01700,"['2-oxoglutarate:[dihydrolipoyllysine-residue succinyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-succinylating)']"
R01701,"['3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating)']"
R01702,"['4-methyl-2-oxopentanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating)']"
R01703,['hexadecanoate:hydrogen-peroxide oxidoreductase']
R01704,['palmitaldehyde:NAD+ oxidoreductase']
R01705,['palmitoyl-protein hydrolase']
R01706,['hexadecanoyl-[acyl-carrier protein] hydrolase']
R01707,['pyridoxal:NAD+ 4-oxidoreductase']
R01708,['pyridoxine:NADP+ 4-oxidoreductase']
R01709,['pyridoxal:oxygen 4-oxidoreductase']
R01710,['pyridoxamine:oxygen oxidoreductase (deaminating)']
R01711,['pyridoxine:oxygen oxidoreductase (deaminating)']
R01712,['pyridoxamine:pyruvate aminotransferase']
R01713,['pyridoxamine:oxaloacetate aminotransferase']
R01714,['5-O-(1-carboxyvinyl)-3-phosphoshikimate phosphate-lyase (chorismate-forming)']
R01715,['chorismate pyruvatemutase']
R01716,['chorismate:L-glutamine aminotransferase']
R01717,['chorismate hydroxymutase']
R01718,['isomaltose 6-alpha-D-glucanohydrolase']
R01720,['nicotinate:NADP+ 6-oxidoreductase (hydroxylating)']
R01721,['S-adenosyl-L-methionine:nicotinate N-methyltransferase']
R01722,['UDP-glucose:nicotinate N-glucosyltransferase']
R01723,[]
R01724,"['5-phospho-alpha-D-ribose 1-diphosphate:nicotinate ligase (ADP, diphosphate-forming)']"
R01728,['prephenate:NAD+ oxidoreductase(decarboxylating)']
R01730,['prephenate:NADP+ oxidoreductase(decarboxylating)']
R01731,['L-arogenate:2-oxoglutarate aminotransferase']
R01732,['riboflavin hydrolase']
R01734,[]
R01735,['(R)-lactaldehyde:NAD+ 2-oxidoreductase']
R01736,['(R)-S-lactoylglutathione hydrolase']
R01737,['ATP:D-gluconate 6-phosphotransferase']
R01738,['D-gluconate:NAD+ 5-oxidoreductase']
R01739,['D-gluconate:NADP+ 2-oxidoreductase']
R01740,['D-gluconate:NADP+ 5-oxidoreductase']
R01741,['D-gluconate:(acceptor) 2-oxidoreductase']
R01742,['D-gluconate:acceptor 2-oxidoreductase']
R01745,['(R)-glycerate:NAD+ oxidoreductase']
R01747,['(R)-glycerate:NADP+ oxidoreductase']
R01748,['D-glycerate-2-phosphate phosphohydrolase']
R01749,['D-glycerate:NAD+ oxidoreductase (carboxylating)']
R01750,['D-glycerate:NADP+ oxidoreductase (carboxylating)']
R01751,"['(R,R)-tartrate carboxy-lyase (D-glycerate-forming)']"
R01752,['D-glyceraldehyde:NAD+ oxidoreductase']
R01754,['ATP:L-arabinose 1-phosphotransferase']
R01757,['L-arabinose:NAD+ 1-oxidoreductase']
R01758,['L-arabitol:NAD+ 1-oxidoreductase']
R01759,['L-arabitol:NADP+ 1-oxidoreductase']
R01760,['beta-L-arabinoside arabinohydrolase']
R01761,['L-arabinose aldose-ketose-isomerase']
R01762,['alpha-L-arabinan arabinofuranohydrolase']
R01763,['benzyl alcohol:NAD+ oxidoreductase']
R01764,['benzoylformate carboxy-lyase (benzaldehyde-forming)']
R01766,['L-threo-3-phenylserine benzaldehyde-lyase (glycine-forming)']
R01767,['mandelonitrile benzaldehyde-lyase (cyanide-forming)']
R01768,['hypoxanthine:NAD+ oxidoreductase']
R01769,['hypoxanthine:oxygen oxidoreductase']
R01770,['inosine ribohydrolase']
R01771,['ATP:L-homoserine O-phosphotransferase']
R01773,['L-homoserine:NAD+ oxidoreductase']
R01775,['L-homoserine:NADP+ oxidoreductase']
R01776,['acetyl-CoA:L-homoserine O-acetyltransferase']
R01777,['succinyl-CoA:L-homoserine O-succinyltransferase']
R01778,['(3S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase']
R01779,['(3R)-3-hydroxyacyl-CoA:NADP+ oxidoreductase']
R01780,['succinyl-CoA:3-oxo-acid CoA-transferase']
R01781,"['1,2-ethanediol:NAD+ oxidoreductase']"
R01782,['2-dehydro-3-deoxy-D-pentonate glycolaldehyde-lyase (pyruvate-forming)']
R01784,['2-dehydro-3-deoxy-L-pentonate glycolaldehyde-lyase (pyruvate-forming)']
R01785,['L-xylulose 1-phosphate glycolaldehyde-lyase (glycerone-phosphate-forming)']
R01786,['ATP:alpha-D-glucose 6-phosphotransferase']
R01787,['D-glucitol:NADP+ 1-oxidoreductase']
R01788,['alpha-D-glucose 6-phosphate phosphohydrolase']
R01790,"['1,4-alpha-D-glucan glucohydrolase']"
R01791,['dextrin 6-alpha-D-glucanohydrolase']
R01793,"['5,6,7,8-tetrahydrobiopterin:NAD+ oxidoreductase']"
R01794,"['5,6,7,8-tetrahydrobiopterin:NADP+ oxidoreductase']"
R01795,"['L-phenylalanine,tetrahydrobiopterin:oxygen oxidoreductase (4-hydroxylating)']"
R01797,['CDP-diacylglycerol phosphatidylhydrolase']
R01798,['arachidonyl-CoA:CDPacylglycerol O-arachidonyltransferase']
R01799,['CTP:phosphatidate cytidyltransferase']
R01800,['CDP-diacylglycerol:L-serine 3-phosphatidyltransferase']
R01801,['CDP-diacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase']
R01802,['CDP-diacylglycerol:myo-inositol 3-phosphatidyltransferase']
R01803,"['N-acetylneuraminate,ferrocytochrome-b5:oxygen oxidoreductase (N-acetyl-hydroxylating)']"
R01804,"['phosphoenolpyruvate:N-acetyl-D-mannosamine C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)']"
R01805,['N-acetylneuraminate 9-phosphate phosphohydrolase']
